NUM;NAME;RAJD;DECJD;P0;DM;
# Generated 2016-11-16 using PALFA Known_Pulsars database
# Contains only sources with DM > 0 and period > 0
1410;B1848+12;282.805065;12.993135;1.205303;70.61;
1411;J1851+0118;282.967417;1.316389;0.906977;418.0;
1412;J1851-0053;282.763208;-0.885361;1.409065;24.0;
1413;J1851-0114;282.818375;-1.237056;0.953182;427.2;
1414;J1851-0241;282.813583;-2.691944;0.435194;515.0;
1415;B1849+00;283.114255;0.533885;2.180195;787.0;
1416;J1852+0008;283.17825;0.136;0.467894;254.9;
1417;J1852+0013;283.174079;0.232528;0.957751;545.0;
1419;J1852+0305;283.135833;3.084722;1.326149;320.0;
1420;J1852-0118;283.071458;-1.304111;0.451473;286.0;
1421;J1852-0127;283.015;-1.4565;0.428979;431.0;
1422;J1852-0635;283.239083;-6.599167;0.524151;171.0;
1423;J1852-2610;283.247783;-26.170195;0.336337;56.81;
1424;J1853+0011;283.374867;0.191583;0.397882;568.8;
1425;J1853+0056;283.386083;0.949722;0.275578;180.9;
1426;J1853+0505;283.268167;5.090583;0.905137;279.0;
1427;J1853+0545;283.493408;5.765333;0.1264;198.7;
1428;J1853+0853;283.341958;8.888056;3.914658;214.0;
1429;J1853+1303;283.488826;13.062247;0.004092;30.57;
1430;J1853-0004;283.345908;-0.075639;0.101436;438.2;
1431;B1851-14;283.684553;-14.35734;1.146595;130.4;
1432;B1852+10;283.62223;10.778369;0.573197;207.2;
1433;J1855+0307;283.860958;3.122278;0.845348;402.5;
1434;J1855+0422;283.922375;4.379722;1.678106;438.0;
1435;J1855+0700;283.823833;7.010306;0.258685;244.0;
1436;J1855-0941;283.815333;-9.683889;0.345401;151.99;
1437;B1853+01;284.044382;1.222576;0.26744;96.74;
1438;J1856+0102;284.118763;1.036278;0.620217;554.0;
1439;J1856+0404;284.110833;4.073889;0.420252;341.3;
1440;J1856-0526;284.091571;-5.449111;0.370483;130.5;
1442;B1854+00;284.253367;0.954659;0.356929;82.39;
1443;B1855+02;284.431843;2.21142;0.415823;506.77;
1444;B1855+09;284.401632;9.721453;0.005362;13.3;
1445;J1857+0143;284.387533;1.729722;0.13976;249.0;
1446;J1857+0210;284.420417;2.182778;0.630983;783.0;
1447;J1857+0526;284.316067;5.441306;0.349951;466.4;
1448;J1857+0809;284.288792;8.151194;0.502924;282.0;
1449;J1857-1027;284.360208;-10.450278;3.687219;108.9;
1450;J1858+0215;284.572625;2.260556;0.745828;702.0;
1451;J1858+0241;284.724208;2.693889;4.693233;336.0;
1452;J1859+00;284.941667;0.583333;0.559634;420.0;
1453;J1859+0601;284.940667;6.029472;1.044313;276.0;
1454;J1859+1526;284.934954;15.436389;0.933972;97.45;
1455;B1851-79;285.101667;-79.863389;1.279193;39.0;
1456;B1857-26;285.198258;-26.012167;0.612209;37.99;
1457;J1900+0227;285.160833;2.458889;0.374262;201.1;
1458;J1900+0634;285.116808;6.572472;0.389869;323.4;
1459;J1900+30;285.075;30.883333;0.602227;65.0;
1460;J1900-0051;285.19435;-0.852333;0.385194;136.8;
1461;B1859+01;285.392869;1.943949;0.288219;105.39;
1462;B1859+03;285.382422;3.518312;0.65545;402.08;
1463;B1859+07;285.412236;7.276335;0.643999;252.81;
1464;J1901+00;285.383333;0.433333;0.777662;345.5;
1465;J1901+0124;285.468937;1.413694;0.318817;314.4;
1466;J1901+0254;285.315292;2.911389;1.299693;185.0;
1467;J1901+0320;285.262542;3.338333;0.636584;393.0;
1468;J1901+0355;285.378375;3.933028;0.554756;547.0;
1469;J1901+0413;285.292917;4.230833;2.66308;352.0;
1470;J1901+0435;285.384167;4.589722;0.690576;1042.6;
1471;J1901+0510;285.491042;5.176111;0.614757;429.0;
1472;J1901+06;285.4;6.16;0.832;162.0;
1473;J1901+0621;285.274833;6.355278;0.832002;94.0;
1474;J1901+1306;285.453208;13.113417;1.830857;75.03;
1475;J1901-0312;285.315312;-3.208194;0.355725;106.4;
1476;J1901-0315;285.318042;-3.253972;0.801693;242.6;
1477;J1901-0906;285.470896;-9.103002;1.781928;72.68;
1478;J1901-1740;285.325125;-17.666667;1.956858;24.4;
1479;B1900+05;285.677585;5.940533;0.746577;177.49;
1480;B1900+06;285.709491;6.275958;0.6735;502.9;
1481;J1902+0248;285.709417;2.815556;1.223777;272.0;
1482;J1902+0723;285.556417;7.3975;0.487813;105.0;
1483;J1902-0340;285.71125;-3.671667;1.524672;114.0;
1484;B1900+01;285.874923;1.593982;0.729304;245.17;
1485;B1900-06;285.908083;-6.539428;0.431887;195.61;
1486;J1903+0327;285.77414;3.455339;0.00215;297.54;
1487;J1903+0601;285.836975;6.026111;0.374117;388.0;
1488;J1903+0925;285.979917;9.431944;0.357155;162.0;
1489;J1903+2225;285.970625;22.420083;0.651185;109.2;
1490;J1903-0258;285.876429;-2.971;0.301459;113.0;
1491;B1901+10;286.010375;10.192944;1.85657;135.0;
1492;J1904+0004;286.053001;0.068127;0.139525;233.61;
1493;J1904+0412;286.130758;4.201639;0.071095;185.9;
1494;J1904+07;286.0375;7.661389;0.209;275.0;
1495;J1904+0800;286.014583;8.014611;0.263345;438.8;
1496;J1904-0150;286.231479;-1.842361;0.379387;162.2;
1497;J1904-1224;286.138673;-12.400366;0.750808;118.23;
1498;B1902-01;286.365564;-0.94471;0.643181;229.13;
1499;B1903+07;286.473426;7.155379;0.64804;245.34;
1500;J1905+0154A;286.314167;1.909167;0.003193;193.69;
1501;J1905+0400;286.367807;4.003034;0.003784;25.71;
1502;J1905+0600;286.268125;6.016639;0.44121;730.1;
1503;J1905+0616;286.278537;6.271306;0.989706;256.05;
1504;J1905+09;286.316667;9.022778;0.218;452.0;
1505;B1904+06;286.646854;6.684139;0.267275;472.8;
1506;J1906+0414;286.740804;4.241511;1.043362;349.0;
1507;J1906+0649;286.549875;6.830028;1.286564;249.0;
1508;J1906+0746;286.702804;7.774611;0.144072;217.78;
1509;J1906+0912;286.618583;9.215722;0.775345;265.0;
1510;J1906+1854;286.686292;18.902361;1.019093;156.72;
1511;B1904+12;286.794583;12.793306;0.827097;257.0;
1512;B1905+39;286.8944;40.034919;1.235757;30.96;
1513;J1907+0249;286.925125;2.828056;0.351879;261.0;
1514;J1907+0345;286.810596;3.752944;0.240153;311.7;
1515;J1907+0534;286.84725;5.581389;1.138403;524.0;
1516;J1907+0731;286.978292;7.52275;0.363676;239.8;
1517;J1907+0740;286.933825;7.672944;0.574698;332.0;
1518;J1907+0918;286.843504;9.308544;0.226107;357.9;
1520;J1907+1149;286.907417;11.826972;1.42016;202.8;
1521;B1906+09;287.244833;9.270556;0.83027;249.8;
1522;J1908+0457;287.067292;4.961389;0.846793;360.0;
1523;J1908+0500;287.021508;5.015125;0.291021;201.42;
1524;J1908+0734;287.070875;7.570656;0.212353;11.1;
1525;J1908+0839;287.077125;8.666444;0.185397;512.1;
1526;J1908+0909;287.030987;9.153444;0.336555;467.5;
1527;J1908+2351;287.133083;23.861639;0.377578;101.5;
1528;B1907+00;287.396907;0.132714;1.016948;112.79;
1529;B1907+02;287.409627;2.914076;0.989831;171.73;
1530;B1907+10;287.452891;11.034263;0.28364;149.98;
1531;J1909+0616;287.463375;6.281056;0.755993;352.0;
1532;J1909+0912;287.332958;9.214917;0.222949;421.5;
1533;J1909+1450;287.362333;14.849444;0.996108;119.5;
1534;J1909+1859;287.327517;18.986317;0.542451;64.48;
1535;J1909-3744;287.447658;-37.737312;0.002947;10.39;
1536;B1907+03;287.537766;3.974451;2.330263;82.93;
1537;B1907+12;287.556413;12.527829;1.441742;258.64;
1538;B1907-03;287.623659;-3.16502;0.504605;205.53;
1539;J1910+0225;287.543162;2.423222;0.337855;209.0;
1540;J1910+0534;287.610458;5.569167;0.452867;484.0;
1541;J1910+0714;287.577487;7.236611;2.712423;124.06;
1542;J1910+0728;287.591996;7.476969;0.325415;283.7;
1543;J1910+1256;287.540418;12.940424;0.004984;38.06;
1544;J1910-0112;287.565417;-1.201667;1.360603;178.0;
1545;J1910-5959A;287.928148;-59.97414;0.003266;33.7;
1546;J1910-5959B;287.716898;-59.983573;0.008358;33.28;
1547;J1910-5959C;287.773147;-60.016583;0.005277;33.21;
1548;J1910-5959D;287.718401;-59.984855;0.009035;33.28;
1549;J1910-5959E;287.717322;-59.983913;0.004572;33.31;
1550;B1908+00;287.796207;1.036039;0.003619;202.68;
1552;J1911+0101B;287.802385;1.030678;0.005384;196.69;
1553;J1911+1347;287.98002;13.792892;0.004626;30.99;
1554;J1911+1758;287.980792;17.979386;0.460406;48.97;
1555;J1911-1114;287.955386;-11.239536;0.003626;30.98;
1556;B1910+10;288.193042;10.611556;0.409349;147.0;
1557;B1910+20;288.180644;21.076051;2.232969;88.34;
1558;J1912+2525;288.077608;25.417256;0.621976;37.84;
1559;B1911+09;288.469583;9.611611;1.241965;157.0;
1560;B1911+13;288.351489;14.014644;0.521473;145.05;
1561;B1911-04;288.475723;-4.679911;0.825936;89.39;
1562;J1913+0446;288.46175;4.768333;1.61613;109.1;
1563;J1913+0832;288.252083;8.53475;0.134409;355.2;
1564;J1913+0904;288.337754;9.079278;0.163246;95.3;
1565;J1913+1000;288.264958;10.000667;0.837148;422.0;
1566;J1913+1011;288.334754;10.189714;0.035909;178.8;
1567;J1913+1145;288.432833;11.759194;0.306069;637.0;
1568;J1913+1333;288.323708;13.555583;0.923389;175.8;
1569;B1911+11;288.542167;11.367694;0.600997;100.0;
1570;J1914+0219;288.599142;2.329944;0.457527;233.8;
1571;J1914+0631;288.571833;6.532306;0.693811;58.0;
1572;B1913+10;288.874928;10.162162;0.40454;241.69;
1573;B1913+16;288.866667;16.107612;0.05903;168.77;
1574;B1913+167;288.829624;16.785688;1.616231;62.57;
1575;J1915+0227;288.758842;2.463269;0.317306;192.6;
1576;J1915+0738;288.853333;7.642056;1.542704;39.0;
1577;J1915+0752;288.758083;7.869222;2.058314;105.3;
1578;J1915+0838;288.807792;8.649917;0.342777;358.0;
1579;J1915+1410;288.897567;14.180972;0.297494;273.7;
1580;B1913+105;289.048833;10.514833;0.62897;387.2;
1581;B1914+09;289.134769;9.857216;0.270254;60.95;
1582;B1914+13;289.244459;13.213894;0.281842;237.01;
1583;J1916+0748;289.214583;7.8;0.541752;304.0;
1584;J1916+0844;289.079504;8.735278;0.439995;339.4;
1585;J1916+0852;289.1025;8.876667;2.182746;295.0;
1586;J1916+1023;289.153792;10.384167;1.618339;329.8;
1587;B1915+13;289.415793;13.899154;0.194631;94.54;
1588;B1915+22;289.434283;22.380211;0.425897;134.93;
1589;J1917+0834;289.453554;8.581842;2.129665;29.18;
1590;B1916+14;289.598493;14.751667;1.181023;27.2;
1591;J1918+1541;289.532083;15.687556;0.370883;13.0;
1592;J1918-0642;289.700151;-6.709667;0.007646;26.59;
1593;B1917+00;289.961096;0.361056;1.27226;90.31;
1594;J1919+0134;289.93175;1.582361;1.603984;191.9;
1595;B1918+26;290.159894;26.844;0.785522;27.62;
1596;J1920+1040;290.23075;10.675278;2.215802;304.0;
1597;J1920+1110;290.055458;11.183056;0.509886;182.0;
1598;B1918+19;290.265833;19.812407;0.821035;153.85;
1599;B1919+14;290.350666;14.321409;0.618183;91.64;
1600;B1919+20;290.464988;20.055778;0.760681;101.0;
1601;B1919+21;290.436729;21.883958;1.337302;12.46;
1602;J1921+0812;290.448767;8.214406;0.210648;84.0;
1603;B1920+20;290.533362;20.299255;1.172763;203.31;
1604;B1920+21;290.723049;21.178324;1.077924;217.09;
1605;B1921+17;290.782708;17.102611;0.547209;142.5;
1606;B1922+20;291.166667;20.6675;0.23779;213.0;
1607;B1923+04;291.601962;4.525457;1.074078;102.24;
1608;B1924+14;291.738441;14.582038;1.324922;211.41;
1609;B1924+16;291.688845;16.809106;0.579823;176.88;
1610;B1924+19;291.595083;19.469917;1.346012;445.0;
1611;B1925+18;291.793425;18.869028;0.482766;254.0;
1612;B1925+188;291.854042;18.943556;0.298313;99.0;
1613;B1925+22;291.783667;22.582583;1.431066;180.0;
1614;J1927+0911;291.856783;9.184917;0.290305;202.7;
1615;J1928+1746;292.177;17.774167;0.068729;176.9;
1616;B1926+18;292.319917;18.749861;1.22047;112.0;
1617;J1929+00;292.366667;0.433333;1.1669;33.0;
1618;B1927+13;292.503946;13.26975;0.760032;207.3;
1619;J1930+1852;292.625542;18.870583;0.136855;308.0;
1620;B1929+15;292.982125;15.615972;0.314355;140.0;
1621;J1931+30;292.866667;30.583333;0.582126;56.0;
1622;B1929+10;293.058124;10.992339;0.226518;3.18;
1623;B1929+20;293.033431;20.346226;0.268217;211.15;
1624;B1930+22;293.094758;22.347635;0.14447;219.2;
1625;J1932-3655;293.025625;-36.91725;0.57142;59.88;
1626;B1930+13;293.343871;13.080547;0.928324;177.9;
1627;B1931+24;293.407637;24.61101;0.81369;106.03;
1628;J1933+0758;293.330862;7.968614;0.437454;165.02;
1629;J1933-6211;293.385113;-62.196356;0.003543;11.5;
1630;B1933+16;293.949267;16.277848;0.358738;158.52;
1631;B1933+17;293.874875;17.753389;0.654408;214.6;
1632;B1933+15;294.006333;15.61;0.967338;165.0;
1633;B1935+25;294.255275;25.737132;0.20098;53.22;
1634;J1937+1505;294.317958;15.088611;2.872774;237.0;
1635;J1938+0650;294.47275;6.835;1.121562;70.8;
1636;B1937+21;294.910661;21.583094;0.001558;71.04;
1637;B1937+24;294.77332;24.715446;0.645302;142.88;
1638;J1939+10;294.795833;10.75;2.31;90.0;
1639;J1940-2403;295.125;-24.05;1.855276;63.3;
1640;B1937-26;295.251696;-26.034931;0.402858;50.04;
1641;J1941+1026;295.384725;10.440444;0.905394;138.91;
1642;J1941+1341;295.270279;13.691778;0.559084;147.9;
1643;B1939+17;295.504292;17.724528;0.696262;190.0;
1644;B1940-12;295.856172;-12.628449;0.972429;28.92;
1645;J1943+0609;295.871383;6.166;0.446226;70.76;
1646;B1941-17;296.021833;-17.836406;0.841158;56.32;
1647;B1942+17;296.1325;17.928444;1.996899;175.0;
1648;J1944+0907;296.038837;9.123122;0.005185;24.34;
1649;B1942-00;296.368322;-0.682798;1.045632;59.71;
1650;B1943+18;296.400417;18.57225;1.068708;217.7;
1651;B1943-29;296.715558;-29.22975;0.959448;44.31;
1652;B1944+17;296.721017;18.094789;0.440618;16.22;
1653;B1944+22;296.603708;22.749833;1.33445;140.0;
1654;J1946+2611;296.690875;26.197;0.43506;165.0;
1655;J1946-1312;296.740954;-13.210111;0.491865;60.0;
1656;J1947+0915;296.942583;9.252222;1.480744;94.0;
1657;J1947+10;296.9;10.733333;1.110944;149.0;
1658;J1947-4215;296.775;-42.25;1.798069;35.0;
1659;B1946+35;297.104195;35.669738;0.717311;129.07;
1660;B1946-25;297.355894;-25.400273;0.957617;23.07;
1661;J1950+05;297.741667;5.583333;0.455934;71.0;
1662;J1951+1123;297.784375;11.390333;5.094083;31.29;
1663;B1949+14;298.025647;14.124829;0.275026;31.46;
1664;B1951+32;298.242525;32.877919;0.039531;45.01;
1665;J1953+1149;298.447792;11.8285;0.85189;140.03;
1666;J1953+1846A;298.441667;18.778333;0.004888;117.0;
1667;B1952+29;298.593975;29.388136;0.426677;7.93;
1668;B1953+29;298.866149;29.145425;0.006133;104.58;
1669;B1953+50;298.828182;50.998692;0.518938;31.97;
1670;J1956+0838;299.21775;8.638;0.303911;68.2;
1671;J1957+2831;299.330822;28.528845;0.307683;138.99;
1672;B1957+20;299.903208;20.804201;0.001607;29.12;
1673;B2000+32;300.518436;32.28842;0.696761;142.21;
1674;B2000+40;300.68346;40.848307;0.905067;131.33;
1675;J2002+1637;300.699042;16.621306;0.276497;94.39;
1676;J2002+30;300.741667;30.583333;0.421794;196.0;
1677;B2002+31;301.21786;31.619448;2.111265;234.82;
1678;J2005-0020;301.43229;-0.339429;2.279661;35.93;
1679;B2003-08;301.568196;-8.117199;0.580871;32.39;
1680;J2007+0809;301.80625;8.159167;0.325724;53.9;
1681;J2007+0910;301.992096;9.170258;0.458735;48.6;
1682;J2008+2513;302.147842;25.2251;0.589196;60.55;
1683;J2009+33;302.4125;33.432778;1.438;254.0;
1684;J2010+32;302.5875;32.506111;1.442;350.0;
1685;J2010-1323;302.691332;-13.398896;0.005223;22.16;
1686;J2011+33;302.945833;33.363611;0.932;300.0;
1687;B2011+38;303.293196;38.762031;0.230194;238.22;
1688;J2015+2524;303.802917;25.408694;2.303299;13.0;
1689;J2016+1948;304.23625;19.800833;0.06494;34.0;
1690;J2017+2043;304.370575;20.725528;0.537143;61.5;
1691;B2016+28;304.515972;28.665059;0.557953;14.17;
1692;J2018+34;304.725;34.545556;0.387;226.0;
1693;J2019+2425;304.883121;24.420918;0.003935;17.2;
1694;J2021+3651;305.26875;36.8575;0.103722;371.0;
1695;B2020+28;305.654446;28.906418;0.343402;24.64;
1696;B2021+51;305.707804;51.913954;0.529197;22.65;
1697;B2022+50;305.924761;50.626349;0.372619;33.02;
1698;B2025+21;306.819542;21.767897;0.398173;96.8;
1699;B2027+37;307.349469;37.735601;1.216805;190.66;
1700;B2028+22;307.668525;22.472729;0.630513;71.83;
1701;J2033+17;308.3375;17.6;0.005949;25.2;
1702;B2034+19;309.310583;19.715083;2.074377;36.0;
1703;B2035+36;309.364336;36.356694;0.618715;93.56;
1704;B2036+53;309.513199;53.320228;1.424568;160.1;
1705;J2038-3816;309.725792;-38.269972;1.577286;33.96;
1706;J2040+1657;310.074437;16.958461;0.865606;50.7;
1707;J2043+2740;310.93125;27.682222;0.096131;21.0;
1708;J2044+4614;311.245;46.248333;1.392715;315.4;
1709;J2045+0912;311.447266;9.2081;0.395555;31.78;
1710;B2043-04;311.500654;-4.357222;1.546938;35.8;
1711;B2044+15;311.663954;15.676003;1.138286;39.84;
1712;B2045+56;311.694205;57.143636;0.476735;101.81;
1713;B2045-16;312.147692;-16.278611;1.961572;11.46;
1714;J2048+2255;312.191117;22.918142;0.283901;68.8;
1715;J2050+13;312.5;13.016667;1.22;60.0;
1716;J2051-0827;312.78131;-8.460499;0.004509;20.74;
1717;B2048-72;313.446417;-72.011722;0.341336;17.3;
1718;B2053+21;313.913133;22.15756;0.815181;36.36;
1719;B2053+36;313.880647;36.505969;0.221508;97.31;
1720;B2106+44;317.085342;44.696908;0.414871;139.83;
1721;J2108-3429;317.127042;-34.493861;1.423102;30.22;
1722;B2110+27;318.26829;27.900636;1.202852;25.11;
1723;B2111+46;318.351281;46.73575;1.014685;141.26;
1724;B2113+14;319.0573;14.239178;0.440153;56.15;
1725;B2122+13;321.19406;14.122039;0.694053;30.12;
1726;J2124-3358;321.182723;-33.979074;0.004931;4.6;
1727;B2123-67;321.880333;-66.807806;0.325771;35.0;
1728;B2127+11A;322.492697;12.167018;0.110665;67.31;
1729;B2127+11B;322.4943;12.166753;0.056133;67.69;
1730;B2127+11C;322.505018;12.17728;0.030529;67.13;
1731;B2127+11D;322.492808;12.166594;0.004803;67.3;
1732;B2127+11E;322.492446;12.169064;0.004651;66.51;
1733;B2127+11F;322.488242;12.167475;0.004027;65.52;
1734;B2127+11G;322.491458;12.165917;0.03766;66.4;
1735;B2127+11H;322.492433;12.166508;0.006743;67.15;
1736;J2129-5721;322.344841;-57.353936;0.003726;31.86;
1737;J2139+00;324.925;0.6;0.31247;36.0;
1738;J2139+2242;324.862083;22.711667;1.083514;44.1;
1739;J2140-2310A;325.093359;-23.18022;0.011019;25.06;
1740;J2140-2310B;325.091667;-23.179722;0.012986;25.09;
1742;J2144-3933;326.050417;-39.565333;8.509827;3.35;
1743;J2145-0750;326.46028;-7.838437;0.016052;9.0;
1744;B2148+63;327.494125;63.495417;0.38014;128.0;
1745;B2148+52;327.657222;52.797118;0.332206;148.93;
1746;J2151+2315;327.870417;23.253556;0.593534;23.6;
1747;B2151-56;328.755833;-56.699167;1.373654;14.0;
1748;B2152-31;328.806711;-31.315189;1.030002;14.85;
1749;J2155+2813;328.815917;28.220028;1.60902;77.4;
1750;J2156+2618;329.098767;26.308464;0.498149;48.8;
1751;B2154+40;329.257667;40.296081;1.525266;70.86;
1752;J2205+1444;331.321863;14.742028;0.938014;36.72;
1753;J2208+5500;332.104167;55.0;0.933161;101.03;
1754;B2210+29;333.097285;29.551581;1.004593;74.5;
1755;J2215+1538;333.915221;15.643022;0.374196;29.26;
1756;J2218+5729;334.666667;57.483333;1.056844;162.75;
1757;B2217+47;334.950579;47.914981;0.538469;43.52;
1758;J2222+2923;335.763434;29.399624;0.281399;49.38;
1759;B2224+65;336.468433;65.5928;0.682538;36.08;
1760;J2227+30;336.875;30.6;0.842408;33.0;
1761;B2227+61;337.424312;62.093339;0.443055;124.61;
1762;J2229+2643;337.462027;26.732718;0.002978;23.02;
1763;J2229+6114;337.272;61.235917;0.051624;200.0;
1764;J2234+2114;338.736;21.238556;1.358745;35.08;
1765;J2235+1506;338.932084;15.113628;0.059767;18.09;
1767;B2241+69;340.735027;69.847817;1.664501;40.74;
1768;J2243+1518;340.7907;15.306975;0.596799;39.83;
1769;J2248-0101;342.112103;-1.030024;0.477233;29.05;
1770;J2253+1516;343.310554;15.277175;0.792236;29.18;
1771;B2255+58;344.490601;59.154121;0.368246;151.08;
1773;J2302+6028;345.546667;60.466728;1.206404;156.7;
1774;B2303+30;346.493017;31.000489;1.575886;49.54;
1775;B2303+46;346.482675;47.129256;1.066371;62.06;
1776;J2307+2225;346.922033;22.430589;0.535829;7.08;
1777;B2306+55;347.057592;55.793342;0.475068;46.54;
1778;B2310+42;348.285823;42.886941;0.349434;17.28;
1779;B2315+21;349.490952;21.830009;1.444653;20.91;
1780;J2317+1439;349.288488;14.658672;0.003445;21.91;
1781;B2319+60;350.480058;60.408532;2.256488;94.59;
1782;J2322+2057;350.59315;20.950816;0.004808;13.37;
1783;B2321-61;351.112417;-60.901694;2.347486;14.0;
1784;B2323+63;351.305534;63.281194;1.43631;197.37;
1785;B2324+60;351.744572;61.226797;0.233652;122.61;
1786;B2327-20;352.612021;-20.091564;1.643622;8.46;
1787;B2334+61;354.274082;61.850469;0.4953;58.41;
1788;J2346-0609;356.710225;-6.166525;1.181463;22.5;
1789;B2351+61;358.519683;61.929664;0.944784;94.66;
1790;J1612-58;243.0;-58.13333;0.61552;172.0;
1791;J0627+07;96.93333;7.1;0.475831;138.0;
1792;J1856+0245;284.21167;2.76394;0.080902591336;622.0;
1793;J1410-6132;212.6;-61.53333;0.0500519462;960.0;
1794;J1949+23;297.2804167;23.11542;1.319373372;196.24;
1795;J0517+22;79.29167;22.26667;0.222344;20.0;
1796;J1747-2809;266.845;-28.15417;0.052152855;1133.0;
1797;J1125-58;171.25;-58.38333;0.003102;125.0;
1798;J1919+13;289.9092;13.2511;0.5713995;622.0;
1801;J1057-4754;164.47141;-47.916;0.628305878552;60.0;
1802;J1226-32;186.67083;-32.46667;6.1931;36.7;
1803;J1807-25;271.75;-25.91667;2.76413;385.0;
1804;J1824-2537;276.12745;-25.62194;0.223320267185;158.5;
1805;J1433-50;218.25;-50.6;1.017495;98.0;
1806;J1913+1330;288.3249;13.50911;0.92339055858;175.64;
1807;J1938+2216;294.5291667;22.2825;0.1661238;90.0;
1808;J0627+16;96.80417;16.2;2.18;113.0;
1809;J1932+1944;293.0083333;19.7436111;0.501149;441.0;
1810;J1724-35;261.0;-35.81667;1.42199;554.9;
1811;J0023+09;0.0;0.0;0.00305;14.3;
1812;J1745-2910;266.31667;-29.16667;0.982;1088.0;
1813;J1811-24;272.75;-24.03333;0.002661;60.0;
1816;J1814-05;273.5;-5.41667;1.014405;119.0;
1818;J1929+2125;292.4545833;21.4318056;0.7236469;62.7;
1819;J1539-6322;234.85292;-63.38144;1.63084630957;163.5;
1820;J1706-6118;256.54081;-61.30325;0.3619213249276;76.13;
1821;J1437-5959;219.25796;-59.98372;0.0616961234035;549.6;
1822;J2027+4557;306.81764;45.96586;1.099651368044;229.594;
1823;J1940+23;295.1508;23.6212;0.5468509;268.5;
1824;J1844+01;281.1766667;1.26394;0.00418574;148.055;
1825;J2033+00;308.44167;0.8;5.012918;45.2;
1826;J2047+5029;311.97767;50.49394;0.445944557385;107.676;
1827;J1926+2021;291.5875;20.3627778;0.299091;247.0;
1828;J0024-7204Y;6.02363;-72.08128;0.00219666;24.2;
1829;J0024-7204X;6.02363;-72.08128;0.004771;24.0;
1830;J0024-7204Z;6.02363;-72.08128;0.004554;24.47;
1831;J1955+25;298.9846;25.4438;0.0048728;209.9;
1834;J1047-58;161.75;-58.68333;1.23129;69.3;
1835;J1944+22;296.0083333;22.58061;0.00361799;184.678;
1836;J1129-53;172.3375;-53.51667;1.06288;77.0;
1837;J1938+22;294.54167;22.26667;0.166118;95.0;
1838;J2129-04;0.0;0.0;0.00762;16.9;
1839;J1823-3021F;0.0;0.0;0.00485;86.7;
1840;J1746-2850;266.5275;-28.845;1.077101491;962.7;
1841;J1846-0257;281.56454;-2.96;4.4767225398;237.0;
1842;J1823-3021D;0.0;0.0;0.00302;86.9;
1843;J1834-0812;278.62417;-8.2;0.4911415563;1020.0;
1844;J2005+35;301.3288;35.8051;0.6150605;353.3;
1845;J1535-4415;233.983;-44.25233;0.46840160422;110.7;
1846;J1715-3247;258.84775;-32.79167;1.26021405926;164.0;
1848;J1554-52;238.5;-52.16667;0.12522947;130.8;
1849;1917+17;289.3495833;17.62542;0.3347252;207.97;
1850;J1702-4306;255.61371;-43.11222;0.215507334229;537.0;
1851;J1919+17;289.94583;17.73333;2.081;148.0;
1852;J1928+1923;292.22375;19.3868333;0.8173838;493.3;
1854;J1801-0857A;270.46088;-8.95885;0.0071756146066706;182.56;
1855;J1302-32;0.0;0.0;0.00377;26.2;
1856;J2215+51;0.0;0.0;0.00261;69.2;
1858;J1748-2446af;267.02;-24.77917;0.00330434;237.34;
1859;J0941-39;145.40833;-39.68333;0.58677841838;78.2;
1860;J1442-51;220.5;-51.4;0.732061;97.0;
1861;J1753-12;268.22083;-12.98333;0.405454;73.2;
1862;J1650-60;252.5;-60.8;0.583771;106.0;
1863;J1916+12;289.0875;12.4253;0.2273672;254.4;
1864;J1746-2849;266.51542;-28.82194;1.478480373;1456.0;
1865;J2010+28;302.5225;28.7513;0.5653693;105.0;
1866;J1514-59;228.5;-59.86667;1.046109;171.7;
1868;J1524-5819;231.10271;-58.32058;0.96104262694;406.6;
1869;J1825-33;276.50833;-33.35;1.2712;43.2;
1870;J1637-4816;249.4945;-48.27;0.8373653018;738.0;
1871;J1810+17;0.0;0.0;0.00166;39.7;
1872;J1754-24;268.5;-24.31667;2.090263;789.0;
1873;J1843-0744;280.77286;-7.74169;0.475392526561;321.0;
1875;J1518-5415;229.55625;-54.2625;0.214924800284;167.2;
1876;J1731-18;262.75;-18.75;0.002345;106.0;
1877;J1821-1432;275.41574;-14.54811;1.91513066964;570.0;
1878;J1922+1722;290.6458333;17.3741667;0.2361791;238.0;
1879;J1905+0849;286.2533;8.8187;0.21824;260.0;
1880;J0308+74;0.0;0.0;0.00316;6.35;
1881;J1850+15;282.5375;15.53333;1.383965;24.7;
1882;J1023+0038;155.9487;0.64476;0.0016879874440059;14.325;
1886;J1818-1556;274.71646;-15.93444;0.952708902877;230.0;
1887;J2007+31;301.8167;31.3422;0.60818;204.9;
1888;J0735-62;113.84167;-62.91667;4.86294;19.4;
1889;J2032+4127;308.05446;41.4565;0.14324743146;114.8;
1890;J1444-6026;221.02508;-60.43594;4.7585755679;367.7;
1891;J2043+17;0.0;0.0;0.00238;20.7;
1892;J1055-6028;163.91329;-60.47708;0.09966083348;635.9;
1893;J1850+04;282.5888;4.3742;0.2907506;296.8;
1894;J0340+41;0.0;0.0;0.00329;49.6;
1895;J1748-2446ah;267.02;-24.77917;0.00496515;237.75;
1896;J1748-2446ai;267.02;-24.77917;0.02122838;233.9;
1897;J1748-2446ae;267.02;-24.77917;0.00365859;238.75;
